time,phase1,phase2,phase3
1182,(12936.005952410202+4183.968911989338j),(14729.582588874659+4882.693298473066j),(4764.458805093518+1581.984375139927j)
1183,(12466.217460357297+4029.6575701433985j),(14590.854932033268+4836.073091472489j),(4604.145635500659+1528.8213863954345j)
1184,(12469.865132868223+4031.736951654869j),(14209.16543080547+4710.947027316115j),(4502.1227182913935+1494.1097738752937j)
1185,(13718.932005011422+4425.075407747024j),(14182.328520588511+4719.490117494798j),(4574.28733825566+1514.6882920344822j)
1186,(13763.419529378318+4463.030867166573j),(11098.432688551013+3700.9084171539052j),(4579.208588869974+1506.7724506648356j)
1187,(13518.733926782179+4386.847806687028j),(10918.529400583591+3638.991561288805j),(4534.772186065558+1492.236185726058j)
1188,(11743.446470520572+3816.6978833965886j),(10987.642149725922+3647.844596010087j),(4591.456944646872+1514.8757723588585j)
1189,(11849.318780243133+3848.687519334806j),(11286.919331092442+3747.6489275511635j),(4349.7494911001295+1436.2298275028184j)
1190,(13824.579116296052+4514.433734237479j),(11133.144761073636+3694.0900922037863j),(7733.563221106701+2540.6707915542574j)
1191,(13762.780002961881+4499.343263852928j),(10654.0434164819+3534.439383697353j),(7892.510490686748+2590.5299833285044j)
1192,(13386.45971050498+4363.953727855751j),(12932.905807265186+4281.483568925257j),(7948.201746961836+2621.911088683227j)
1193,(11072.804298534073+3610.954394716619j),(13203.601249237301+4352.491154024167j),(8013.3509459561565+2652.191037053634j)
1194,(11045.202160434903+3602.4215034801014j),(13167.352029872158+4339.981113333884j),(8041.375944408786+2661.4756953314313j)
1195,(11157.592173863857+3653.414794007124j),(10504.017533652324+3468.404411201104j),(7835.016926253076+2579.543228564799j)
1196,(8857.98399131775+2907.287687223781j),(10338.32846307569+3397.638330667716j),(7707.274139257122+2544.769786053049j)
1197,(8709.580259407912+2863.6468000966306j),(9215.91525964401+3031.4000531016454j),(7839.40140251408+2581.8391388379227j)
1198,(8328.24497379377+2740.6653176363952j),(9204.057060108578+3024.307169344859j),(8387.174488084116+2762.707125623858j)
1199,(11485.948411713352+3772.4227524341636j),(9394.471172001067+3103.6599670026794j),(8361.882763708996+2744.342244791452j)
1200,(11814.320595902438+3895.8047109430686j),(9912.403559543105+3264.729213791778j),(10988.521048678713+3603.5922862665143j)
1201,(11935.34892986157+3935.9855657887065j),(9782.31943503268+3222.3137864537894j),(11085.27562585823+3634.2644941777407j)
1202,(12383.254015289305+4081.8644808675085j),(9934.628389517362+3275.0683656682177j),(11073.618461410404+3629.232294685318j)
1203,(12630.298941693425+4164.922227904524j),(10010.564205876566+3299.9578816192584j),(11458.958045816267+3754.6715928601584j)
1204,(15066.974993506801+4961.767493703951j),(10278.417541812214+3401.7442185590785j),(11726.158072419668+3831.137231482521j)
1205,(15292.422144118911+5034.286163348878j),(10295.455628017766+3409.3263313312254j),(11644.961033172229+3803.634741182838j)
1206,(15729.486254399057+5162.542228640046j),(12536.818508436261+4146.235275071036j),(11728.357460917303+3847.2426270693927j)
1207,(13285.083625684381+4376.068228135515j),(12533.710225161087+4120.803446634117j),(13470.541206435804+4430.1827291498785j)
1208,(13443.822599119407+4436.083512603044j),(11098.833723496191+3652.8621255765997j),(13489.638532468982+4423.107669400029j)
1209,(13444.88674017368+4447.710197913742j),(8876.308889084994+2928.1534142173973j),(13231.924825245358+4320.394858647642j)
1210,(13979.611210761686+4585.1776851824025j),(9155.571585814128+3038.904850383461j),(7956.4686361535805+2603.480610804412j)
1211,(13871.261970859685+4550.305168567708j),(9164.382349531072+3041.093178826173j),(7996.3398637396+2616.6509218893234j)
1212,(13951.817798283151+4577.341777065685j),(8827.52634856775+2930.9604436306486j),(7776.146616956237+2542.5903334116256j)
1213,(14421.027651314895+4707.416570206714j),(8942.100635169012+2981.2683708476948j),(5496.969199557957+1799.2606270901406j)
1214,(17876.005779585405+5829.21603859487j),(8758.393657239607+2935.0855404118593j),(5008.766379880384+1634.137006081493j)
1215,(20018.698296828086+6519.851252991588j),(8566.570033731665+2882.7156934692403j),(5000.684387726778+1626.5614051695861j)
1216,(20201.696956685784+6578.561827182126j),(8716.919630257198+2933.713717714359j),(5055.567858128031+1644.3109553403197j)
1217,(20092.371953941234+6545.501970867349j),(8601.854776176398+2894.1863173114175j),(5216.756087429732+1696.3739987297j)
1218,(20551.036228716377+6693.389151150832j),(8852.431503364838+2979.5152339499614j),(5147.559910441567+1674.260586497747j)
1219,(17351.93683263521+5663.939411450242j),(9070.674566838461+3033.385715030728j),(5126.404189397202+1675.559748128432j)
1220,(16902.043438112025+5502.053460036985j),(10659.234794704313+3560.2938244234124j),(4566.7035897584865+1498.3929634600463j)
1221,(16935.502291335808+5515.79688674566j),(10747.329212444694+3588.1676074236716j),(4965.695821000627+1629.1361805525903j)
1222,(16677.598548052123+5423.88667137811j),(12546.705252948173+4180.643558136549j),(5064.082339799754+1667.9859269892258j)
1223,(16676.824594721238+5434.96603359774j),(10887.48960630994+3631.755883363664j),(4946.041512805473+1624.0669173389247j)
1224,(16474.649731390982+5367.871501355746j),(10923.007166681662+3643.2948874041444j),(4820.4840402096015+1583.1933096505225j)
1225,(15867.053588763556+5177.782578947088j),(8525.615480347482+2847.904658329243j),(4350.336863298404+1423.1519689720105j)
1226,(15729.371549237238+5148.427569229231j),(8612.765521820784+2869.9606295214053j),(6477.65955741795+2117.9685021888827j)
1227,(15472.52384899092+5064.474772118238j),(8816.129601982031+2936.4482024165363j),(6462.848601682114+2113.7282080142904j)
1228,(15407.095993595169+5042.297573523826j),(8795.599998759179+2930.291256291995j),(6489.881885296483+2122.3201665984216j)
1229,(15055.09291679638+4916.632550948108j),(8430.40799840543+2812.3941896553715j),(4408.976416690967+1442.7135309147193j)
1230,(15128.917174611925+4939.105591410086j),(8416.380916053648+2808.803461647858j),(4287.21830629845+1402.6340887703896j)
1231,(15255.999571430975+4983.279330784775j),(8095.759116562778+2702.2080804268635j),(4395.911957119625+1437.1798491676393j)
1232,(14650.512353012831+4785.308700943939j),(8365.457266455367+2788.9982825319807j),(4396.268494465742+1439.1396180057343j)
1233,(15009.500919070722+4901.790535162871j),(8296.224154191133+2767.6026758445423j),(4426.969555855608+1448.7108405315128j)
1234,(9566.57755169213+3128.4960431368986j),(8608.900394017961+2849.847595833167j),(4550.861745433029+1497.8530842660018j)
1235,(10099.112246729623+3301.4908321605667j),(8728.493439759992+2891.8978648383913j),(4755.411498643063+1564.1086368829233j)
1236,(10782.154518511845+3532.1386185633396j),(8674.30350100271+2872.641416267536j),(6747.314062058566+2215.8975925603936j)
1237,(10659.473627800715+3461.9868906979364j),(15230.085092748745+5023.668177861291j),(6630.543145342562+2201.471148430308j)
1238,(10422.749925895754+3386.0077789966444j),(15022.867987709022+4954.056912624793j),(6709.88345072126+2227.3100759515246j)
1239,(10099.577494127083+3275.951264966518j),(14977.34742514527+4942.573068147906j),(5094.936621903702+1693.6889024753837j)
1240,(10086.510081334423+3290.552828791394j),(11624.930760843654+3840.1544040379067j),(5884.632118323402+1944.7727183597756j)
1241,(12588.99691294615+4116.10681151703j),(11500.018922641768+3803.3665274551104j),(5889.702947550468+1944.6381940036447j)
1242,(12405.67340669911+4056.7824481461184j),(11244.90479021467+3718.012058039753j),(5703.566071239897+1883.4935000509258j)
1243,(12616.96260085893+4125.340452587351j),(11237.156698516574+3716.896148698464j),(5763.727054102115+1902.8968146695654j)
1244,(12487.380982809289+4085.4977552966047j),(11068.283388294698+3658.8985714222295j),(5984.5044332059015+1975.4425841568827j)
1245,(12486.705163636834+4085.242797141151j),(11182.363059505029+3695.7304986157183j),(6017.044581815968+1986.6333810099998j)
1246,(12597.641202362925+4121.829492338181j),(11329.11966497649+3743.850134497863j),(6207.732758630043+2049.688441618543j)
1247,(12638.728741165072+4134.271018128704j),(11433.361735695613+3778.5253110028175j),(6099.314856422501+2014.3397621426184j)
1248,(13008.791632564587+4255.683318684066j),(11471.388385853183+3792.221135513415j),(6250.207115606532+2063.5800926701613j)
1249,(12662.361225454426+4142.557943037945j),(11455.849671336218+3784.122438786456j),(6121.271259781978+2022.5617601644606j)
1250,(12615.078404685666+4114.765314844957j),(13570.173236773899+4478.15212874275j),(5715.6115127991525+1897.0266731790248j)
1251,(14975.85129456857+4861.751698066978j),(15772.7183332104+5219.883121213395j),(5707.1648874392995+1896.2841743215213j)
1252,(15110.796788977234+4906.081772204445j),(15775.127475834175+5221.6259797608855j),(5707.088025015278+1896.243856792214j)
1253,(15060.68594221162+4903.424358878878j),(13594.38511450653+4507.776910635696j),(5663.150412404824+1873.9143422015075j)
1254,(12334.996363113993+4035.0062560687434j),(11300.522419293824+3731.695521050933j),(5532.353821698797+1829.284056738849j)
1255,(12235.68137393371+4003.087985815474j),(11451.307620020625+3780.2949328335367j),(5688.901332851699+1881.3653756214246j)
1256,(11999.81824296739+3937.386680042144j),(11454.555967858476+3770.243474482125j),(7616.755795264132+2516.981594719547j)
1257,(9196.585531351817+3016.9977212449226j),(10756.079516518512+3536.456077074286j),(7702.334315868166+2543.8648515848236j)
1258,(9220.039529232252+3023.7671064902497j),(10900.32784353554+3584.0582838615132j),(7636.452850458715+2522.672767435929j)
1259,(9690.397572266425+3169.015759385347j),(11011.669251182142+3630.2280949434135j),(6212.510327091038+2053.2171450465257j)
1260,(8611.285320149576+2826.3681004126356j),(8760.520749333358+2886.4315087278164j),(6122.9652378986575+2018.2791268161263j)
1261,(8573.675495914129+2823.571956797224j),(9025.128405021656+2965.6229375134826j),(9047.79337583438+2980.1079263730767j)
1262,(10735.662044224156+3548.505362334591j),(8910.37196041397+2928.5225022735294j),(11775.658321042421+3862.965260467226j)
1263,(10736.266795516702+3543.9911249770603j),(9276.685476046025+3049.771694012548j),(11255.078106390343+3695.750241325847j)
1264,(10872.611421147138+3589.1478834547115j),(9518.480695272043+3129.165813771765j),(11483.228176134278+3770.9072738605687j)
1265,(9128.543246649338+3016.956531996011j),(9428.80407856951+3087.2967019147427j),(11552.993961965985+3803.425479717753j)
1266,(9243.986028558093+3055.5408832008793j),(9367.459137459304+3067.696269346393j),(11614.050170196391+3822.534209632429j)
1267,(9294.012090792114+3074.1956887053952j),(8885.383101383968+2911.1271777338843j),(11676.62941151061+3838.972223289862j)
1268,(9171.354845080248+3035.213023221851j),(8715.571258428743+2854.665450275127j),(11780.764490629062+3872.3003953197076j)
1269,(9100.929709205882+3011.6901114123707j),(8801.401770886476+2882.812820272053j),(11780.725845510526+3872.675085300548j)
1270,(9013.998143460894+2983.67098255977j),(9047.759968717577+2962.936536362974j),(12150.576153864075+3994.792937654636j)
1271,(10045.04700474354+3326.0414255110704j),(9044.875208371175+2963.9141467427485j),(12477.806105599322+4098.55681034246j)
1272,(9894.298657097153+3274.54350943729j),(8893.823717841744+2915.5532329704456j),(12050.41081989708+3958.5632720271615j)
1273,(9807.440965243171+3245.0306062100685j),(9175.931793104242+3007.530071646527j),(12216.206437837845+4015.0223382746913j)
1274,(9989.736355436258+3307.114972974335j),(9036.443989027362+2961.7906718471827j),(12507.499638335225+4108.605490566742j)
1275,(10051.271265298723+3323.600287383247j),(9756.549375752455+3198.65050483003j),(12294.162137805757+4042.9249856726815j)
1276,(10051.322105631292+3329.8019201029847j),(9657.686735733974+3161.7061765274966j),(13350.184517541424+4387.906549999848j)
1277,(10176.66571569015+3370.7301731721354j),(9800.591610352323+3208.4299459652348j),(13363.62152319139+4393.281025648634j)
1278,(10023.54027613679+3321.458141915548j),(12156.124764282573+3963.833667527947j),(15635.393780053013+5157.912111404033j)
1279,(10703.320619389577+3541.698632594857j),(11675.856937492463+3818.090199749342j),(14582.786061193272+4804.45227400909j)
1280,(9515.423851820291+3151.494124139233j),(11546.678997604447+3767.04831507886j),(14842.827221424568+4895.491986452756j)
1281,(9551.976854744666+3145.6372381637393j),(11527.523376852943+3776.292976898993j),(10052.332684214043+3322.8020167165932j)
1282,(11171.123552308787+3654.7354929041553j),(11269.574258467215+3720.1478596313195j),(6770.456997315923+2235.2130783437506j)
1283,(10777.548651755857+3525.2171127886804j),(12006.544995808477+3959.9175627702125j),(6792.406907106362+2245.629483517916j)
1284,(10472.628057366448+3427.9503336752564j),(11680.234264824356+3855.0469073721456j),(6744.736899889809+2226.2104489694552j)
1285,(8641.77927301004+2837.072163686017j),(11445.325947055579+3762.6927286577115j),(7299.891980420184+2414.1006475690992j)
1286,(8660.961116144439+2844.7612826915106j),(11432.31872284814+3757.097228671537j),(7578.000459314949+2505.8060983795185j)
1287,(8753.082968980038+2875.525580915659j),(11078.586408038434+3642.042032135097j),(7514.74222624783+2483.3967447665927j)
1288,(9006.6187198248+2958.891195818399j),(11153.241823682998+3667.6914133466717j),(7626.962916529257+2519.7412563673743j)
1289,(9014.011296605126+2959.089982127635j),(11304.877512567267+3718.5992053194304j),(7201.385909738407+2380.4023951053796j)
1290,(10729.239683961532+3522.3447031467445j),(9520.532056942131+3142.584843596366j),(7262.100778953173+2389.3844684577907j)
1291,(12833.441821499066+4207.92845172879j),(9340.699683161038+3095.5093685773836j),(7273.809529525667+2385.810129800514j)
1292,(15415.6991215668+5056.085519771791j),(9496.1897170415+3153.8237045036262j),(6876.165249312344+2252.8629660796387j)
